celltype,gene,adj_p_val,lfc
OPC,PSMB7,0.681593503,-0.121222469
OPC,SPTY2D1,0.681593503,-0.32614211
OPC,SPPL3,0.681593503,-0.055743777
OPC,DIAPH3,0.681593503,0.55641879
OPC,PEX26,0.681593503,-0.203300975
OPC,FAM175A,0.68193466,-0.333633253
OPC,LRRTM3,0.68193466,-0.009379836
OPC,PAFAH1B3,0.68193466,0.328416993
OPC,PPP1R12B,0.681973925,-0.130729206
OPC,GUCA1C,0.682008873,-0.561141624
OPC,ARIH2OS,0.682077747,-0.720615322
OPC,BOP1,0.682077747,0.508841944
OPC,HNRNPC,0.682077747,-0.069034228
OPC,SPAG9,0.682077747,-0.107557645
OPC,PHACTR3,0.682077747,0.121536631
OPC,C1orf216,0.682406645,-0.954070547
OPC,GALNT15,0.682406645,0.819446617
OPC,ZNF630,0.682406645,0.855689032
OPC,WSB2,0.682406645,-0.104839237
OPC,CHRM5,0.682406645,-0.344138468
OPC,FASN,0.682406645,0.27452294
OPC,BCAS1,0.682406645,-0.050023823
OPC,ZNF283,0.682406645,-0.368123748
OPC,PTTG1IP,0.682406645,0.238566095
OPC,CTTNBP2NL,0.682541124,-0.143319859
OPC,ST6GALNAC3,0.682735663,-0.223556446
OPC,PGGT1B,0.682735663,-0.495982971
OPC,AMOTL1,0.682933237,-0.221102716
OPC,PPFIA2,0.682941449,-0.037104453
OPC,TBC1D22A,0.683364479,0.011809743
OPC,FBXO32,0.683406119,-0.550186751
OPC,PSMB5,0.683406119,-0.260680434
OPC,COX19,0.683561898,-0.377230902
OPC,FPGS,0.683561898,-0.278924678
OPC,TRIP11,0.683561898,-0.0963227
OPC,CSPG4,0.683561898,0.276443014
OPC,RNF103-CHMP3,0.684125669,-0.183675093
OPC,NPRL2,0.684125669,-0.68672088
OPC,BCAR1,0.684125669,0.192893754
OPC,VWC2L,0.684631971,0.734269943
OPC,ARPC5L,0.684631971,-0.627511849
OPC,MAP3K5,0.685098476,-0.011238285
OPC,PSMC4,0.685098476,0.431279909
OPC,CPSF4,0.685332534,-0.188413731
OPC,EPHB6,0.685332534,-0.37077531
OPC,C9orf24,0.685428805,0.264206719
OPC,PPCS,0.68545726,-0.386789861
OPC,CA5B,0.685533629,0.062655947
OPC,DNMT3A,0.685621815,-0.079593679
OPC,TMEM165,0.685621815,-0.133088157
OPC,TMEM109,0.685621815,0.943117974
OPC,TAGLN,0.685621815,1.197423046
OPC,FAM65A,0.685621815,-0.249355178
OPC,ENPP2,0.68577536,-0.451878186
OPC,SOBP,0.685928207,0.135260903
OPC,SSB,0.685977664,-0.217095396
OPC,ANTXR2,0.685977664,-0.142404893
OPC,FAM50B,0.685977664,-0.356956047
OPC,LYSMD2,0.685977664,0.552065738
OPC,SCYL3,0.68606509,-0.095304656
OPC,NKX2-2,0.68606509,0.000196785
OPC,COPS4,0.68631696,-0.078857269
OPC,COMMD10,0.68631696,-0.143118812
OPC,TCTE3,0.68631696,-0.485664247
OPC,EHD1,0.68631696,0.295464528
OPC,HNRNPH2,0.686397818,1.187807216
OPC,PPP2R3C,0.686405552,-0.262119295
OPC,SACS,0.686841442,-0.123734129
OPC,RSRC1,0.687245408,-0.259503835
OPC,CRMP1,0.687245408,0.27123926
OPC,MX1,0.687245408,-0.978432042
OPC,RFFL,0.687944657,0.884140563
OPC,FSTL5,0.688149815,-0.73163618
OPC,SMIM15,0.688149815,0.606943518
OPC,CH17-140K24.8,0.688149815,-0.52225149
OPC,POM121,0.688149815,0.20592018
OPC,TPM3,0.688257233,0.727841171
OPC,PDZRN3,0.688349823,0.206359243
OPC,BACE1,0.688349823,0.376450643
OPC,IREB2,0.688349823,0.44003876
OPC,LARP1B,0.68862036,-0.156988039
OPC,UBE2J1,0.68862036,-0.122946158
OPC,FYN,0.68862036,-0.018501324
OPC,ABCC2,0.68862036,0.820315239
OPC,CTD-3088G3.8,0.68862036,-0.443023107
OPC,PMP22,0.68862036,-0.102782507
OPC,ZNF142,0.689226452,0.581072213
OPC,YIPF6,0.689226452,-0.257291511
OPC,PNPLA2,0.689226452,-0.705165552
OPC,CMTM5,0.689226452,-0.088484521
OPC,NOXRED1,0.689226452,0.428437463
OPC,E4F1,0.689226452,-0.425846114
OPC,ST13,0.689226452,0.058227623
OPC,COX7A2L,0.689404198,-0.41687865
OPC,NDUFS5,0.689956244,-0.305167263
OPC,CUL1,0.689956244,0.026329404
OPC,ATM,0.689956244,0.267163017
OPC,ADK,0.689956244,-0.066646076
OPC,CREBRF,0.69044551,0.344901027
OPC,SGSM3,0.69044551,-0.136472232
OPC,ATXN10,0.69044551,-0.025905696
OPC,ZNF699,0.690769027,-0.147810776
OPC,CCNL2,0.690879811,0.30840446
OPC,PQLC1,0.690879811,0.08646392
OPC,PLEKHG2,0.690879811,-0.680686844
OPC,PTP4A2,0.690978024,-0.794215327
OPC,RPS27,0.690978024,0.745257614
OPC,PLD5,0.690978024,0.192907297
OPC,RMDN2,0.690978024,-0.281301486
OPC,KCNK12,0.690978024,-0.541786031
OPC,PTMA,0.690978024,0.185462249
OPC,ASB14,0.690978024,-0.114583318
OPC,EIF2A,0.690978024,-0.04321708
OPC,PEX5L,0.690978024,0.095317282
OPC,HSPA1A,0.690978024,0.194342672
OPC,RNF8,0.690978024,-0.004839885
OPC,GNL3L,0.690978024,-0.951100455
OPC,MCMDC2,0.690978024,0.544226058
OPC,ENHO,0.690978024,0.464568392
OPC,DCHS1,0.690978024,0.318627665
OPC,TIMM23,0.690978024,-0.249851456
OPC,RRP12,0.690978024,-0.175831633
OPC,KCTD10,0.690978024,-0.630566109
OPC,ENDOV,0.690978024,-0.391875063
OPC,SEC11C,0.690978024,-0.180155818
OPC,ACTR5,0.690978024,-1.020452493
OPC,MIDN,0.690978024,0.346869343
OPC,ZNF66,0.690978024,-0.532180635
OPC,KMT2B,0.690978024,0.67463644
OPC,CECR1,0.690978024,-0.110879043
OPC,CEMIP,0.691128897,-0.755003561
OPC,NAGA,0.691128897,0.606549251
OPC,RCOR2,0.691134721,1.211621973
OPC,DIO1,0.69130355,-1.479111709
OPC,WDR3,0.69130355,-0.25413163
OPC,PKDCC,0.69130355,0.364412057
OPC,SERTAD2,0.69130355,-0.33428757
OPC,CPS1,0.69130355,0.59253259
OPC,RTP4,0.69130355,-1.567135887
OPC,C5orf67,0.69130355,0.936844496
OPC,TNIP1,0.69130355,-0.213780578
OPC,FLOT1,0.69130355,-0.115668813
OPC,CLIC5,0.69130355,0.502254651
OPC,SLC16A10,0.69130355,-0.307581388
OPC,IPCEF1,0.69130355,0.892345281
OPC,RP11-722G7.1,0.69130355,1.031034151
OPC,STK3,0.69130355,-0.007951356
OPC,MURC,0.69130355,-0.438829071
OPC,TMEM218,0.69130355,-0.6435362
OPC,RPS24,0.69130355,0.267954687
OPC,C12orf45,0.69130355,-0.52872871
OPC,GPR12,0.69130355,-0.559987386
OPC,EGLN3,0.69130355,-0.04761498
OPC,CGRRF1,0.69130355,-0.315634483
OPC,CKMT1A,0.69130355,0.178992577
OPC,KAT8,0.69130355,0.709889201
OPC,CPNE2,0.69130355,-0.373996813
OPC,RARA,0.69130355,-0.246888289
OPC,HEXIM2,0.69130355,-0.739735224
OPC,MYL12A,0.69130355,0.139690028
OPC,TUBB6,0.69130355,0.571587254
OPC,ATP9B,0.69130355,0.031021553
OPC,DOK5,0.69130355,-0.192001789
OPC,FAM210B,0.69130355,0.166957127
OPC,TSPAN16,0.69130355,-1.376010214
OPC,OR7A5,0.69130355,-2.017507221
OPC,ZNF415,0.69130355,-0.59060726
OPC,PHF21B,0.69130355,-0.051096143
OPC,EPHX4,0.691400589,-0.467414935
OPC,HMCN1,0.691400589,-1.424884693
OPC,MARC1,0.691400589,-0.442652405
OPC,LBR,0.691400589,0.701817141
OPC,ASB1,0.691400589,-0.834785418
OPC,NPNT,0.691400589,-1.009624377
OPC,ENPP6,0.691400589,-0.844037865
OPC,POLK,0.691400589,0.303844372
OPC,LVRN,0.691400589,-0.788323473
OPC,PURA,0.691400589,-0.123690969
OPC,STMND1,0.691400589,2.202788629
OPC,L3MBTL3,0.691400589,-0.746612736
OPC,ABCB7,0.691400589,0.081097137
OPC,SRPX2,0.691400589,0.713715939
OPC,PHF24,0.691400589,0.507386072
OPC,FAM189A2,0.691400589,0.504442
OPC,SPTY2D1-AS1,0.691400589,-1.099379627
OPC,RELT,0.691400589,0.086319949
OPC,HEPACAM,0.691400589,0.209287239
OPC,ADAM8,0.691400589,-0.877228411
OPC,SERF2,0.691400589,0.270320193
OPC,CORO7,0.691400589,-1.153718259
OPC,C16orf96,0.691400589,0.793236285
OPC,RP11-1021N1.1,0.691400589,-1.477164001
OPC,C1QBP,0.691400589,0.040617394
OPC,CTD-3105H18.16,0.691400589,-0.819072838
OPC,ZNF480,0.691400589,-0.32177208
OPC,AC004076.7,0.691400589,-0.191660792
OPC,TUBA1C,0.69149598,0.65720673
OPC,NAA20,0.69159626,-0.578252578
OPC,CERS2,0.691664114,0.772748004
OPC,POLR1A,0.691664114,-0.372539843
OPC,B3GALT1,0.691664114,0.961908431
OPC,CDK15,0.691664114,-1.235040706
OPC,COL4A4,0.691664114,-0.212670693
OPC,TSEN2,0.691664114,-0.124140161
OPC,DNAJC18,0.691664114,0.291791701
OPC,ZBTB22,0.691664114,-0.7118256
OPC,ASCC3,0.691664114,-0.10137692
OPC,FER1L6,0.691664114,0.131740437
OPC,GPIHBP1,0.691664114,-0.977333377
OPC,PRDM12,0.691664114,1.12980861
OPC,SLC25A45,0.691664114,-0.145396841
OPC,CCND1,0.691664114,0.377649854
OPC,VIM,0.691664114,1.571007933
OPC,PPP3CB,0.691664114,-0.134161962
OPC,BIN2,0.691664114,-0.680973707
OPC,PSPC1,0.691664114,0.201322083
OPC,COMMD4,0.691664114,-0.178271572
OPC,MVP,0.691664114,1.216370211
OPC,FKBP10,0.691664114,0.040759111
OPC,ZBTB14,0.691664114,-0.108999538
OPC,WFDC10B,0.691664114,0.687360903
OPC,CEBPG,0.691664114,0.431021449
OPC,ZNF114,0.691664114,-0.255852771
OPC,ZNF836,0.691664114,0.950168818
OPC,HORMAD2,0.691664114,-0.841475386
OPC,MTFP1,0.691664114,1.411842431
OPC,AVL9,0.691955125,-0.120276774
OPC,CDKN2AIP,0.6919586,0.508043043
OPC,OSCP1,0.69205632,-0.347928685
OPC,STEAP1,0.69205632,0.962920016
OPC,KCNA5,0.69205632,0.274576714
OPC,DUSP15,0.69205632,0.58419623
OPC,FTCD,0.69205632,1.193905964
OPC,GRSF1,0.692232439,-0.387313206
OPC,RP11-577H5.5,0.692405502,-0.49168974
OPC,ZFP82,0.692656138,-0.221286695
OPC,CCDC18,0.692721789,0.70701829
OPC,MAGEL2,0.692721789,0.141778196
OPC,CORO2B,0.692721789,-0.389818505
OPC,LZTS2,0.693179355,-0.285095359
OPC,SSR2,0.693448426,-0.222012635
OPC,WDR36,0.693605442,-0.093361568
OPC,TOMM34,0.693605442,0.302134883
OPC,LSR,0.693605442,0.52841841
OPC,KCNB1,0.693635466,-0.215007227
OPC,SKAP2,0.694162436,-0.104563903
OPC,AASDH,0.694580226,-0.106263765
OPC,COA1,0.694580226,-0.070891791
OPC,TMLHE,0.694580226,-0.216284629
OPC,COMT,0.694580226,-0.171033974
OPC,ZBTB4,0.694627498,0.746818334
OPC,SLF2,0.695567079,0.019853284
OPC,APOBEC3G,0.695567079,-0.815057273
OPC,FAM19A2,0.696161553,-0.055774792
OPC,COASY,0.69618073,-0.219808892
OPC,SOX6,0.696210776,0.071768504
OPC,ANKRD36B,0.696289036,-0.035632869
OPC,FBXL2,0.696289036,-0.24805149
OPC,TTC16,0.696289036,-0.164117468
OPC,RSBN1,0.696981873,0.212006082
OPC,ZNF501,0.696981873,-0.556694325
OPC,JADE1,0.696981873,0.312526751
OPC,UBE2D4,0.696981873,-0.351801233
OPC,ZBTB43,0.696981873,-0.116204044
OPC,DAGLA,0.696981873,-0.418853843
OPC,H2AFJ,0.697000536,-0.467393114
OPC,WDR31,0.697341491,-0.42379789
OPC,DNASE1,0.697341491,-0.047474907
OPC,DZANK1,0.697341491,-0.37989956
OPC,SLC50A1,0.697554959,-0.495222741
OPC,SETD3,0.697652444,-0.065290577
OPC,STRAP,0.697961705,-0.254716693
OPC,EMC8,0.698137549,-0.481919998
OPC,ELL2,0.69849137,-0.16470941
OPC,CCNC,0.69849137,-0.093882627
OPC,GRIK4,0.69849137,0.121533491
OPC,SLC9A6,0.69864947,-0.076318514
OPC,ZNF593,0.698703515,-0.941898604
OPC,ATP8A2,0.698703515,-0.31314602
OPC,RP11-192H23.4,0.698703515,-0.262179924
OPC,RAP1GAP,0.699155766,0.067539012
OPC,GPR149,0.699155766,-1.170560273
OPC,TPRG1,0.699155766,-0.17621979
OPC,TIGD4,0.699155766,0.39497737
OPC,IQGAP2,0.699155766,-0.134476193
OPC,NR3C1,0.699155766,-0.114434861
OPC,ADIPOR2,0.699155766,-0.054789268
OPC,CEP128,0.699155766,-0.173353794
OPC,SCGB2B2,0.699155766,-0.041724751
OPC,DTX3L,0.700150753,0.371627991
OPC,PGRMC2,0.700150753,0.351914064
OPC,TMEM181,0.700150753,-0.048278942
OPC,WHSC1L1,0.700150753,-0.086124445
OPC,FBF1,0.700150753,-0.415083463
OPC,ZSWIM4,0.700150753,-0.127634417
OPC,DKK2,0.700376459,0.679538942
OPC,FUT8,0.700376459,-0.050854349
OPC,FDFT1,0.700434194,-0.174910106
OPC,ZFAND5,0.700434194,0.34280187
OPC,CREG1,0.700488099,-0.055173687
OPC,ALDH1L2,0.700488099,-0.240478828
OPC,ZNF665,0.700552894,0.44755314
OPC,RGPD8,0.700809177,-0.477437784
OPC,USP19,0.700809177,0.544263121
OPC,THUMPD3,0.700872586,0.472245094
OPC,BIN3,0.700872586,-0.238418851
OPC,TSNAXIP1,0.700872586,0.513128685
OPC,ZNFX1,0.701267721,-0.203803629
OPC,GSE1,0.70135953,0.860319361
OPC,ENOPH1,0.701819689,-0.303668742
OPC,CCZ1,0.701819689,-0.173177969
OPC,CIT,0.701819689,-0.075127901
OPC,PPP2R5A,0.702364628,-0.373199882
OPC,GRK6,0.702364628,0.454436437
OPC,TSPAN13,0.702364628,-0.000139515
OPC,ZNF407,0.702364628,-0.140346334
OPC,AMPD1,0.702796494,-0.670420111
OPC,GAPDH,0.703423736,0.225359227
OPC,ATP2C1,0.704184845,0.236842972
OPC,SAMD5,0.704184845,0.418753231
OPC,GPR34,0.704184845,-0.305937102
OPC,LDOC1,0.704184845,-0.524360578
OPC,GFRA1,0.704184845,0.106719955
OPC,LHPP,0.704184845,-0.451987379
OPC,C12orf10,0.704184845,-0.252773493
OPC,INTS6,0.704184845,-0.128876731
OPC,EPB42,0.704184845,0.434396122
OPC,DLGAP1,0.704184845,-0.032115751
OPC,ARVCF,0.704184845,0.59489732
OPC,SRGAP2C,0.704189987,-0.053900716
OPC,H3F3A,0.704189987,-0.216075466
OPC,FAM136A,0.704189987,0.242191057
OPC,SLMAP,0.704189987,-0.11863128
OPC,PALD1,0.704189987,-0.516073218
OPC,PWP1,0.704189987,-0.104451938
OPC,WDHD1,0.704411818,-0.386187554
OPC,ARHGAP21,0.704774135,0.025017203
OPC,PROSER2,0.705208561,-0.369159848
OPC,MAPRE3,0.705673969,0.335155442
OPC,CHIC1,0.705673969,0.245561479
OPC,SGSM2,0.705673969,0.332363621
OPC,CEP192,0.705673969,-0.051449091
OPC,VPRBP,0.706088207,-0.49509766
OPC,CTNNBIP1,0.706101009,0.580365198
OPC,ZNF138,0.706274549,0.487286608
OPC,GPR75-ASB3,0.706400011,-0.083521034
OPC,TRPC1,0.706400011,-0.105130511
OPC,AHCY,0.706400011,0.950230224
OPC,GPR3,0.706531551,-0.014783787
OPC,ZRANB3,0.707328317,-0.062115293
OPC,B3GALT2,0.708175342,0.624012091
OPC,CCDC85A,0.708175342,-0.474328494
OPC,STX18,0.708175342,-0.450414106
OPC,C1orf106,0.708201071,0.962354983
OPC,SPP1,0.708201071,0.982647657
OPC,DENND5B,0.708201071,-0.070338599
OPC,VIMP,0.708201071,-0.105789668
OPC,SUSD5,0.708284127,-0.043232186
OPC,TMEM187,0.708284127,-0.340506196
OPC,ZNF462,0.708284127,0.104073728
OPC,RFX7,0.708284127,-0.028261116
OPC,COBL,0.708725814,0.076058171
OPC,CDH2,0.709567959,-0.030749002
OPC,RPP14,0.709893064,0.161902987
OPC,TMEM45A,0.709893064,0.533698964
OPC,TOR1A,0.709893064,-0.575932909
OPC,SP110,0.71007526,-0.387064321
OPC,SENP6,0.710148758,0.041398817
OPC,CREB1,0.710496531,0.00310608
OPC,FAM120C,0.710496531,0.202059729
OPC,NUP160,0.710532119,-0.189049515
OPC,GLOD4,0.71066153,-0.385225201
OPC,FBXO7,0.711146617,0.027004203
OPC,RFX8,0.7114954,1.332648279
OPC,FAM169A,0.7114954,-0.316992191
OPC,H3F3B,0.7114954,-0.108423178
OPC,ZBTB39,0.711524237,1.76876997
OPC,PSMA3,0.711524237,-0.092641542
OPC,MNAT1,0.711524237,0.075354597
OPC,BECN1,0.711619251,0.41566359
OPC,GPCPD1,0.711619251,-0.010264434
OPC,WDR54,0.711779374,-1.188998081
OPC,CEBPZOS,0.711845602,0.194338201
OPC,RPL15,0.711845602,-0.067072981
OPC,RPAP2,0.712087714,-0.008786889
OPC,HSD17B7,0.712144933,-0.04893514
OPC,MPZL1,0.712144933,0.207819168
OPC,DISP1,0.712144933,0.927998111
OPC,ALK,0.712144933,0.070618722
OPC,COQ10B,0.712144933,-0.396470922
OPC,BHLHE40,0.712144933,-0.169743812
OPC,CC2D2A,0.712144933,-0.081921692
OPC,CLPTM1L,0.712144933,-0.330253533
OPC,GFPT2,0.712144933,-0.40956541
OPC,ABT1,0.712144933,0.663574037
OPC,MTMR8,0.712144933,0.028805533
OPC,AP2A2,0.712144933,0.034654447
OPC,PRPF18,0.712144933,-0.412867885
OPC,NELL2,0.712144933,-0.191871062
OPC,ERP29,0.712144933,-0.336852305
OPC,ADCY9,0.712144933,-0.170664661
OPC,MON1B,0.712144933,0.070597317
OPC,MRPS26,0.712144933,0.237486062
OPC,ZNF175,0.712144933,-0.440764834
OPC,DGCR6,0.712144933,0.661096578
OPC,DDX60,0.712338298,-0.321338573
OPC,RABGGTB,0.712405967,0.210776231
OPC,DAPL1,0.713290327,-0.677042833
OPC,PHF13,0.713405109,-0.02022467
OPC,FAF1,0.713405109,-0.02732352
OPC,RIF1,0.713405109,-0.20525973
OPC,CCDC148,0.713405109,-0.352687424
OPC,TMEM128,0.713405109,0.36210021
OPC,SEC23IP,0.713405109,0.447479628
OPC,TDG,0.713405109,-0.231236721
OPC,KBTBD6,0.713405109,0.562511745
OPC,PIBF1,0.713405109,-0.045286264
OPC,BAZ1A,0.713405109,-0.140618864
OPC,CDH13,0.713405109,-0.043556659
OPC,WIPF2,0.713405109,0.103521647
OPC,PRDM15,0.713405109,-0.376396437
OPC,NDUFA8,0.713527557,0.139748363
OPC,SLAIN1,0.713527557,0.107587824
OPC,CPT2,0.713623419,1.088530474
OPC,CDK18,0.713623419,0.276649944
OPC,ADCY3,0.713623419,0.291065895
OPC,FTCDNL1,0.713623419,-0.16211432
OPC,ZNF595,0.713623419,-0.056166495
OPC,NFXL1,0.713623419,0.382791446
OPC,MARCH1,0.713623419,-0.031648734
OPC,SLC39A7,0.713623419,-0.12438594
OPC,SSBP1,0.713623419,-0.035386952
OPC,SLC4A2,0.713623419,0.400622735
OPC,POLE3,0.713623419,-1.132024661
OPC,QSOX2,0.713623419,-0.151802611
OPC,LPXN,0.713623419,-0.25751501
OPC,BLOC1S2,0.713623419,-0.39389316
OPC,L3HYPDH,0.713623419,-0.19836184
OPC,PMM2,0.713623419,-0.075010723
OPC,GABARAP,0.713623419,0.99168832
OPC,NTN1,0.713623419,0.001466112
OPC,AATF,0.713623419,-0.175207004
OPC,PSMD12,0.713623419,0.171848587
OPC,GAREM,0.713623419,-0.084845575
OPC,ADNP,0.713623419,-0.026641741
OPC,ALKBH7,0.713623419,-0.709977701
OPC,ZNF570,0.713623419,0.259634194
OPC,SLC25A1,0.713623419,0.550134051
OPC,STXBP5L,0.714429107,-0.033578064
OPC,NSUN6,0.714429107,-0.061956424
OPC,TMEM19,0.714429107,-0.324347314
OPC,METTL3,0.714429107,-0.128220163
OPC,PRKAR2A,0.715171277,-0.21322877
OPC,DLG1,0.715171277,-0.098534173
OPC,NSUN2,0.715171277,-0.107115086
OPC,CDC23,0.715171277,-0.3624012
OPC,PDCD2,0.715171277,0.408677454
OPC,KIAA1456,0.715171277,-0.189387949
OPC,NTN4,0.715171277,-0.060597255
OPC,N4BP2L1,0.715171277,-0.037149321
OPC,ZNF236,0.715171277,-0.133407007
OPC,SERTAD3,0.715171277,-0.464322511
OPC,DENND1A,0.715310246,0.19271194
OPC,CLP1,0.715310246,0.727843193
OPC,GLMN,0.715363935,0.020316102
OPC,ZNF687,0.715363935,-0.28956342
OPC,FRMPD4,0.715363935,-0.426171138
OPC,DIS3L2,0.715499683,-0.221575505
OPC,AGPAT1,0.715499683,0.346266983
OPC,MANSC1,0.715499683,-0.234922087
OPC,ZNF154,0.715499683,-0.356265346
OPC,SH3BP5,0.71625896,-0.169914772
OPC,WDR6,0.71625896,0.283328542
OPC,C6orf203,0.71625896,-0.183904011
OPC,HIRIP3,0.71625896,0.638951251
OPC,NRG1,0.716931419,-0.104356651
OPC,ELK4,0.717208663,0.764696174
OPC,SLC35F4,0.717208663,-0.62907291
OPC,TTC32,0.717266047,-0.211189635
OPC,RPH3A,0.717983094,-0.417329271
OPC,ADAM17,0.718229748,-0.187208902
OPC,KCMF1,0.718229748,-0.279838969
OPC,BIN1,0.718229748,0.459626465
OPC,TMEM179B,0.718229748,-0.351181179
OPC,FAM84B,0.718426079,-0.158776829
OPC,C1orf109,0.718531949,-0.614598579
OPC,NFYC,0.718531949,0.294645481
OPC,TBCCD1,0.718531949,0.299179589
OPC,CSNK1G3,0.718531949,-0.300367847
OPC,ZYX,0.718531949,-0.121028197
OPC,PPP1R14B,0.718531949,0.786497362
OPC,LRP10,0.718531949,0.281478869
OPC,NOL11,0.718531949,-0.286765462
OPC,PGS1,0.718531949,-0.244072934
OPC,LGI4,0.718531949,1.348382613
OPC,TIAM1,0.718531949,-0.215122871
OPC,ZDHHC1,0.718532908,-0.584005916
OPC,CTD-2006C1.13,0.718945393,0.249047393
OPC,PTPN4,0.71905538,-0.043077438
OPC,TSTA3,0.71905538,-0.105905943
OPC,NETO1,0.71905538,0.131351783
OPC,GSTM5,0.719103927,0.533602674
OPC,IGDCC3,0.719200037,0.353598008
OPC,LAMTOR3,0.719517521,0.272078395
OPC,NRCAM,0.719517521,0.03813472
OPC,TRAF6,0.719517521,-0.331021642
OPC,SEPT1,0.719517521,0.628808754
OPC,TRAF3IP1,0.719576017,0.34815194
OPC,BAHCC1,0.719576017,-0.261001333
OPC,TRMT112,0.71960033,-0.298906318
OPC,NCOA7,0.719603913,0.029167716
OPC,TNRC6A,0.719603913,-0.038804698
OPC,GNPTG,0.719668906,0.083264358
OPC,RPS13,0.719837657,0.301203647
OPC,CCDC112,0.719850193,-0.2494857
OPC,CDKN1A,0.719850193,-0.207394113
OPC,HSF2,0.719850193,-0.191383541
OPC,ZBTB21,0.720035656,-0.258563198
OPC,MBD4,0.720124179,-0.253658601
OPC,ANKRD33B,0.720124179,-0.383921535
OPC,GMPR2,0.720124179,0.265419017
OPC,PELI2,0.720124179,-0.004359032
OPC,MPRIP,0.720124179,-0.069527349
OPC,ROCK1,0.720124179,0.100428494
OPC,WDR18,0.720124179,-0.47370396
OPC,TAGLN3,0.720311501,-0.292302668
OPC,NLRP1,0.720311501,0.196896381
OPC,TMCO3,0.720559498,-0.470813885
OPC,ELL,0.721672261,0.18354391
OPC,CHIC2,0.721881796,0.155636253
OPC,CYP2U1,0.7220773,0.39278153
OPC,DIMT1,0.7220773,0.416450681
OPC,HABP4,0.7220773,-0.117084243
OPC,PDE9A,0.7220773,-0.237675632
OPC,NUS1,0.72256176,0.264923349
OPC,MYOT,0.724198199,-0.375048618
OPC,SPDYE1,0.724198199,-0.506093128
OPC,GRID1,0.724198199,-0.028763675
OPC,RPP30,0.724198199,0.571497318
OPC,BRD2,0.724234803,0.198648431
OPC,CRADD,0.724575627,0.207688478
OPC,DDRGK1,0.724575627,-0.437241729
OPC,SPCS3,0.72458898,-0.069234089
OPC,SEZ6L2,0.72458898,-0.302241453
OPC,FGD1,0.724765652,-0.354815209
OPC,RDH12,0.724765652,-1.599769296
OPC,GOLGA6L10,0.724765652,-0.128293599
OPC,IFI16,0.724816747,0.240108515
OPC,TXLNB,0.724816747,-0.903498494
OPC,ZNF362,0.72483789,0.422290887
OPC,RRAGD,0.72483789,0.589000649
OPC,EEF1D,0.72483789,0.082306101
OPC,SLC31A1,0.72531258,-0.065097279
OPC,PDZK1,0.725476043,-1.084946729
OPC,KAZN,0.725616856,0.050942974
OPC,ZSCAN20,0.725616856,-0.535885602
OPC,WDR77,0.725616856,0.250871195
OPC,WNT2B,0.725616856,0.233842055
OPC,RGS4,0.725616856,-0.713087176
OPC,NUF2,0.725616856,-0.691946428
OPC,RC3H1,0.725616856,0.196244305
OPC,RP11-507M3.1,0.725616856,1.308232582
OPC,PLB1,0.725616856,-1.655252125
OPC,THADA,0.725616856,-0.115336564
OPC,SAP130,0.725616856,0.083501103
OPC,GCA,0.725616856,-0.946305355
OPC,SPATS2L,0.725616856,-0.050220104
OPC,STRADB,0.725616856,-0.323116738
OPC,DNPEP,0.725616856,-0.262706775
OPC,GMPPA,0.725616856,-0.524936019
OPC,LRRN1,0.725616856,0.162905834
OPC,C3orf49,0.725616856,-0.744116949
OPC,PIK3R4,0.725616856,-0.264843745
OPC,PI4K2B,0.725616856,-0.787169676
OPC,BTC,0.725616856,-0.761797053
OPC,TPPP,0.725616856,-0.167872927
OPC,PRLR,0.725616856,-1.098272207
OPC,DND1,0.725616856,-1.083171426
OPC,PCDHB15,0.725616856,-0.036158241
OPC,PRICKLE4,0.725616856,0.907582642
OPC,ANLN,0.725616856,1.303293713
OPC,PIR,0.725616856,-0.435645937
OPC,CSTF2,0.725616856,-0.46790706
OPC,SCARA3,0.725616856,-0.400105372
OPC,GGH,0.725616856,0.692666181
OPC,TRIQK,0.725616856,-0.162742903
OPC,HSDL2,0.725616856,-0.196097776
OPC,CNTRL,0.725616856,-0.187785933
OPC,ADM,0.725616856,-0.239913645
OPC,TM7SF2,0.725616856,-0.04295242
OPC,BANF1,0.725616856,0.130913295
OPC,JRKL,0.725616856,0.884535882
OPC,ABC7-42404400C24.1,0.725616856,-1.075895499
OPC,COMTD1,0.725616856,-0.547367657
OPC,ACSL5,0.725616856,-1.087397373
OPC,ESPL1,0.725616856,0.882190461
OPC,HIP1R,0.725616856,-0.05402029
OPC,PDS5B,0.725616856,-0.020745852
OPC,DCT,0.725616856,-1.185643701
OPC,DAD1,0.725616856,-0.040477466
OPC,KHNYN,0.725616856,-0.863684699
OPC,GSTZ1,0.725616856,-1.241705538
OPC,BEGAIN,0.725616856,-0.343846965
OPC,FAM98B,0.725616856,-0.342100859
OPC,PDIA3,0.725616856,-0.014344269
OPC,ADAMTS7,0.725616856,-0.34605466
OPC,WDR73,0.725616856,-0.286498953
OPC,SNRPA1,0.725616856,-0.140834033
OPC,NUBP2,0.725616856,-0.234797822
OPC,FBRS,0.725616856,0.289177874
OPC,PITPNM3,0.725616856,-0.455510876
OPC,NEURL4,0.725616856,1.082746645
OPC,SLC5A10,0.725616856,1.137633763
OPC,ALDH3A2,0.725616856,0.297603991
OPC,PPM1E,0.725616856,-0.105583953
OPC,MARCH10,0.725616856,-0.26176636
